seed	replicate	model	label	factor	bits	value	predecessor	gap
20260909	6	upward_scan	RSA-250	1	414	39900630688805085942568612018722646390774450973639017802474158345481132240299218961691888104924808531688924311257288645691993	39900630688805085942568612018722646390774450973639017802474158345481132240299218961691888104924808531688924311257288645689833	2160
20260909	6	upward_scan	RSA-250	2	415	71766360516095422381672863983808491114653957921327194877775996530119707117343884178113082497425061285096571487136292569575571	71766360516095422381672863983808491114653957921327194877775996530119707117343884178113082497425061285096571487136292569575031	540
20260909	6	upward_scan	RSA-260	1	431	5239047439556544646528537273520078807067911941000341839167650615792048531607371462300574632759845094815829305062600336017632014889	5239047439556544646528537273520078807067911941000341839167650615792048531607371462300574632759845094815829305062600336017632013929	960
20260909	6	upward_scan	RSA-260	2	431	4900905474760384654938701728461264523512593813020918600454704897693848323665336248673748117089490819422436191414513335618493845509	4900905474760384654938701728461264523512593813020918600454704897693848323665336248673748117089490819422436191414513335618493842533	2976
20260909	7	uniform_accepted	RSA-100	1	165	38354758888797375907088812539065071723556232057863	38354758888797375907088812539065071723556232057809	54
20260909	7	uniform_accepted	RSA-100	2	165	42046404462683029222704619195061550527602144709489	42046404462683029222704619195061550527602144709429	60
20260909	7	uniform_accepted	RSA-110	1	182	4695835975612606979758247237141425899639945702587049737	4695835975612606979758247237141425899639945702587049731	6
20260909	7	uniform_accepted	RSA-110	2	182	4909658379989224292005926337076138310529741124067163391	4909658379989224292005926337076138310529741124067163349	42
20260909	7	uniform_accepted	RSA-120	1	198	323314111235914611074313120781305098211538492827380906390483	323314111235914611074313120781305098211538492827380906390381	102
20260909	7	uniform_accepted	RSA-120	2	199	673914352416124426721267895432422620893143031098627790324869	673914352416124426721267895432422620893143031098627790324617	252
20260909	7	uniform_accepted	RSA-130	1	215	46724778861501254167488265961458520484915516565222661639165402147	46724778861501254167488265961458520484915516565222661639165401133	1014
20260909	7	uniform_accepted	RSA-130	2	215	41924073614144656436136810495547280903213281749138882351245663657	41924073614144656436136810495547280903213281749138882351245663459	198
20260909	7	uniform_accepted	RSA-140	1	231	3221233293840418115313110260389110135285195409952103790718717210062059	3221233293840418115313110260389110135285195409952103790718717210062041	18
20260909	7	uniform_accepted	RSA-140	2	232	5864365776501380372188916482792059365645726456629517485192038568602401	5864365776501380372188916482792059365645726456629517485192038568602371	30
20260909	7	uniform_accepted	RSA-150	1	248	340302909406459720870768898992244444587257939660809996524354551940110193223	340302909406459720870768898992244444587257939660809996524354551940110193127	96
20260909	7	uniform_accepted	RSA-150	2	248	439626640761119038457930339868656315895940707235399471572342983797129353269	439626640761119038457930339868656315895940707235399471572342983797129353071	198
20260909	7	uniform_accepted	RSA-160	1	265	49159122379319715527452524106604584891874213711466707307834585581979009422589599	49159122379319715527452524106604584891874213711466707307834585581979009422589401	198
20260909	7	uniform_accepted	RSA-160	2	265	56255108401328033538226061632826844525503540832813261315634564742457765747735029	56255108401328033538226061632826844525503540832813261315634564742457765747734351	678
20260909	7	uniform_accepted	RSA-170	1	281	3414091071098233294686140806082939968730855747396885218060168625326196505566928981149	3414091071098233294686140806082939968730855747396885218060168625326196505566928980621	528
20260909	7	uniform_accepted	RSA-170	2	282	7393319793901759059059129281200838676434398311022889825533588737348053062873258327749	7393319793901759059059129281200838676434398311022889825533588737348053062873258327671	78
20260909	7	uniform_accepted	RSA-180	1	298	476643000476520875937833464320893707740250059039295062001421495626904933101559914667861393	476643000476520875937833464320893707740250059039295062001421495626904933101559914667861297	96
20260909	7	uniform_accepted	RSA-180	2	298	406919418094473868383940380510167139750205784478103649824060589429366549374855452870991211	406919418094473868383940380510167139750205784478103649824060589429366549374855452870990569	642
20260909	7	uniform_accepted	RSA-190	1	314	26210068218687937888216558889565503237877082361529989101657118878334919348840184600903911248453	26210068218687937888216558889565503237877082361529989101657118878334919348840184600903911247727	726
20260909	7	uniform_accepted	RSA-190	2	315	60852981282808160667010049122172873240795679196407759364584681245766862826059211170196314738409	60852981282808160667010049122172873240795679196407759364584681245766862826059211170196314737233	1176
20260909	7	uniform_accepted	RSA-200	1	331	4345654922855904851095919033868393966343279049545323934093089838036060079996698490387218260484424567	4345654922855904851095919033868393966343279049545323934093089838036060079996698490387218260484424087	480
20260909	7	uniform_accepted	RSA-200	2	332	6632855506037006623443419368832987692038850786477633708705228558922397975982475331935072510087215169	6632855506037006623443419368832987692038850786477633708705228558922397975982475331935072510087215067	102
20260909	7	uniform_accepted	RSA-210	1	348	438115571772062687395960690058279417103259997294138978976778553349061474898546750127092120700008358990191	438115571772062687395960690058279417103259997294138978976778553349061474898546750127092120700008358989957	234
20260909	7	uniform_accepted	RSA-210	2	348	433102265004876891658346215276081033595341110182191080245700824967339097602277222903887936051373540111301	433102265004876891658346215276081033595341110182191080245700824967339097602277222903887936051373540109789	1512
20260909	7	uniform_accepted	RSA-220	1	364	31479323984311657332246599711710361511867594212706262013692926040788409056150369933585057510554993068104038237	31479323984311657332246599711710361511867594212706262013692926040788409056150369933585057510554993068104038033	204
20260909	7	uniform_accepted	RSA-220	2	365	58356953384710329713057034276773520946111263909015526594533684367073378213154521815583895008386373471482343393	58356953384710329713057034276773520946111263909015526594533684367073378213154521815583895008386373471482343261	132
20260909	7	uniform_accepted	RSA-230	1	381	4177582304093214235558787347268842422234648599019520061987080330991386568717816317855110696132278617906794964198637	4177582304093214235558787347268842422234648599019520061987080330991386568717816317855110696132278617906794964198211	426
20260909	7	uniform_accepted	RSA-230	2	381	4906210285579874306578695549783459796047559999936920268405290664716924807339422486267181501704117658739691040336161	4906210285579874306578695549783459796047559999936920268405290664716924807339422486267181501704117658739691040335831	330
20260909	7	uniform_accepted	RSA-240	1	397	308725000859432705394437663571125411249212190836592100735131652690753160350953734773726823657909145918058374899263738533	308725000859432705394437663571125411249212190836592100735131652690753160350953734773726823657909145918058374899263737807	726
20260909	7	uniform_accepted	RSA-240	2	398	487846530454698772461138599738504556907031063854682161621204216799737090909630185059255378106722523034903238974621088087	487846530454698772461138599738504556907031063854682161621204216799737090909630185059255378106722523034903238974621086467	1620
20260909	7	uniform_accepted	RSA-250	1	414	38829543678682747645052401374743796043631243989481624024372550414761290899077610466709855907870632006592454226876138316351599	38829543678682747645052401374743796043631243989481624024372550414761290899077610466709855907870632006592454226876138316351263	336
20260909	7	uniform_accepted	RSA-250	2	415	76621758667570894068262229696848431887705033120312268586866819066460658674048612144407405314140103954948976791215277508847019	76621758667570894068262229696848431887705033120312268586866819066460658674048612144407405314140103954948976791215277508845717	1302
20260909	7	uniform_accepted	RSA-260	1	431	5306679417561408295846889892963930441598280238019315496112775926014579263443307383281922586747190278942525650150406013507275266371	5306679417561408295846889892963930441598280238019315496112775926014579263443307383281922586747190278942525650150406013507275266251	120
20260909	7	uniform_accepted	RSA-260	2	431	4773974254205041145055947608277552376288040615817205915543410446425795441125298688720118592036590806526924569916658537998146955681	4773974254205041145055947608277552376288040615817205915543410446425795441125298688720118592036590806526924569916658537998146955561	120
20260909	7	upward_scan	RSA-100	1	165	46279000656493148374052946109330907948202716542961	46279000656493148374052946109330907948202716541953	1008
20260909	7	upward_scan	RSA-100	2	165	38884241429400890374779674286891441325362504968219	38884241429400890374779674286891441325362504968177	42
20260909	7	upward_scan	RSA-110	1	182	4899430183780324823135565019905906647234071857258476297	4899430183780324823135565019905906647234071857258476027	270
20260909	7	upward_scan	RSA-110	2	182	5274639277528269823346070580984328421913525505753409899	5274639277528269823346070580984328421913525505753409419	480
20260909	7	upward_scan	RSA-120	1	198	370018171383627265317704608674786821848056628117843591470899	370018171383627265317704608674786821848056628117843591470773	126
20260909	7	upward_scan	RSA-120	2	199	651927244608690901338706710076299774399837558445549375526837	651927244608690901338706710076299774399837558445549375526777	60
20260909	7	upward_scan	RSA-130	1	215	40654506076567747960884780380636906935123499556010064134450307273	40654506076567747960884780380636906935123499556010064134450306943	330
20260909	7	upward_scan	RSA-130	2	215	51465793376158159049056770336445270542997029531430119489954505547	51465793376158159049056770336445270542997029531430119489954504587	960
20260909	7	upward_scan	RSA-140	1	231	2810874937122127308357738825398976872979884033261458629440533998104879	2810874937122127308357738825398976872979884033261458629440533998104291	588
20260909	7	upward_scan	RSA-140	2	232	5360241170270459610534486077410449560677833077456772194661396924084923	5360241170270459610534486077410449560677833077456772194661396924084149	774
20260909	7	upward_scan	RSA-150	1	248	367898787450701835345486160564991542560938198264214061021792026308923842071	367898787450701835345486160564991542560938198264214061021792026308923841453	618
20260909	7	upward_scan	RSA-150	2	248	391201444933474450575492841207623165538561554246806790736337133150741581069	391201444933474450575492841207623165538561554246806790736337133150741580571	498
20260909	7	upward_scan	RSA-160	1	265	44515767729477407326107920134090153903781776799068952333487932335680739367143649	44515767729477407326107920134090153903781776799068952333487932335680739367143397	252
20260909	7	upward_scan	RSA-160	2	265	51558505613519632546757606439280738898154513658432905941988255529920171040418747	51558505613519632546757606439280738898154513658432905941988255529920171040417889	858
20260909	7	upward_scan	RSA-170	1	281	3306053404434729269732116896056119001186760776914252335227020876365570266191215838949	3306053404434729269732116896056119001186760776914252335227020876365570266191215837563	1386
20260909	7	upward_scan	RSA-170	2	282	6555375737248255621751958046834515431451743054973935975293781548892144203365212557391	6555375737248255621751958046834515431451743054973935975293781548892144203365212555783	1608
20260909	7	upward_scan	RSA-180	1	298	468035093238941043894378248235147993922409448942281776166701701677462376194180708309717249	468035093238941043894378248235147993922409448942281776166701701677462376194180708309717051	198
20260909	7	upward_scan	RSA-180	2	298	461618223545157755434297008838702093888964228737322344714783746031896255880966717883011469	461618223545157755434297008838702093888964228737322344714783746031896255880966717883010731	738
20260909	7	upward_scan	RSA-190	1	314	30562194283684694027892803851863861457718728817421483170729048762107458708217026776446040594783	30562194283684694027892803851863861457718728817421483170729048762107458708217026776446040594393	390
20260909	7	upward_scan	RSA-190	2	315	59320509905430646464200564388687328082266187425074599731141906751194911768864295101353875975913	59320509905430646464200564388687328082266187425074599731141906751194911768864295101353875975439	474
20260909	7	upward_scan	RSA-200	1	331	3749320964162260473382616467651335484360504120262597110130141708051807598872913394661526151894273583	3749320964162260473382616467651335484360504120262597110130141708051807598872913394661526151894273073	510
20260909	7	upward_scan	RSA-200	2	332	6590058421321799254411282176078817017099414625613832134742913378518784281615569725871240419972829129	6590058421321799254411282176078817017099414625613832134742913378518784281615569725871240419972828877	252
20260909	7	upward_scan	RSA-210	1	348	563691892318569947737071502299316051377496373353459754604245550439874937378486691147574714136161949345827	563691892318569947737071502299316051377496373353459754604245550439874937378486691147574714136161949345713	114
20260909	7	upward_scan	RSA-210	2	348	503752615615680125192934245003775969611010415270244958258866926278756894779528436321434406483051786756323	503752615615680125192934245003775969611010415270244958258866926278756894779528436321434406483051786755123	1200
20260909	7	upward_scan	RSA-220	1	364	32371591543030670630470554543095249145466350594923602995730813646992573925594535053369082879429334040277774443	32371591543030670630470554543095249145466350594923602995730813646992573925594535053369082879429334040277770651	3792
20260909	7	upward_scan	RSA-220	2	365	65513360657286351762891773739898220718246317108526914113027092004549949793451638136975556905170900585724553639	65513360657286351762891773739898220718246317108526914113027092004549949793451638136975556905170900585724552967	672
20260909	7	upward_scan	RSA-230	1	381	4145335360038040506704012136473214240842551689416586588532133183700008281281363710452547416476233664448048991282021	4145335360038040506704012136473214240842551689416586588532133183700008281281363710452547416476233664448048991279819	2202
20260909	7	upward_scan	RSA-230	2	381	3790950746287685543804282057051342891622692645313442808105732768310168044124933416711280711309345879417995405144009	3790950746287685543804282057051342891622692645313442808105732768310168044124933416711280711309345879417995405143661	348
20260909	7	upward_scan	RSA-240	1	397	282444428995652252201466428927670079527413694548989937283604144657913489100200322761354903154293861566746271635256013489	282444428995652252201466428927670079527413694548989937283604144657913489100200322761354903154293861566746271635256012637	852
20260909	7	upward_scan	RSA-240	2	398	536615438812978631027951490419255084320088978130572928383297540544882886396416839015662557468482104736844132119273029403	536615438812978631027951490419255084320088978130572928383297540544882886396416839015662557468482104736844132119273028833	570
20260909	7	upward_scan	RSA-250	1	414	37585700337956161106005432782287755426285403700302933697269665702964304202965467748665196705524669404246094866033097801444813	37585700337956161106005432782287755426285403700302933697269665702964304202965467748665196705524669404246094866033097801443979	834
20260909	7	upward_scan	RSA-250	2	415	71326570278735539735170579711501396494419963936871957381028396008553424525024760086894468135105230212915842600252629562590433	71326570278735539735170579711501396494419963936871957381028396008553424525024760086894468135105230212915842600252629562589611	822
20260909	7	upward_scan	RSA-260	1	431	4887529122237586431145338901714726132421028866519871930232647983958623853406277310643533424711835782759772261029662025127384467493	4887529122237586431145338901714726132421028866519871930232647983958623853406277310643533424711835782759772261029662025127384466227	1266
20260909	7	upward_scan	RSA-260	2	431	5460657418053247281130051056063369976516685170242185274395358095029017138553845728377947901975749396777962605965634795440501623579	5460657418053247281130051056063369976516685170242185274395358095029017138553845728377947901975749396777962605965634795440501623447	132
